file_name,sweep,baseline,pre,post
E21123101_0003,0,0.0,0.0,8.0
E21123101_0003,1,0.0,0.0,8.0
E21123101_0003,2,0.0,0.0,9.0
E21123101_0003,3,0.0,0.0,8.0
E21123101_0003,4,0.0,0.0,8.0
E21123101_0003,5,0.0,0.0,10.0
E21123101_0004,0,0.0,0.0,10.0
E21123101_0004,1,0.0,0.0,8.0
E21123101_0004,2,0.0,0.0,7.0
E21123101_0004,3,0.0,0.0,8.0
E21123102_0003,0,0.0,0.0,0.0
E21123102_0003,1,0.0,0.0,0.0
E21123102_0003,2,0.0,0.0,0.0
E21123102_0003,5,0.0,0.0,1.0
E21123102_0003,6,0.0,0.0,0.0
E21123102_0003,7,3.581796690307329,1.0,1.0
E21123102_0004,0,0.0,0.0,1.0
E21123102_0004,1,0.0,0.0,2.0
E21123102_0004,2,0.0,0.0,2.0
E21123102_0004,3,0.0,0.0,1.0
E21123102_0004,4,0.0,0.0,2.0
E21123102_0004,5,8.954491725768321,1.0,1.0
E21123102_0005,0,5.372695035460993,1.0,1.0
E21123102_0005,1,0.0,0.0,0.0
E21123102_0005,2,0.0,0.0,0.0
E21123102_0005,3,1.7908983451536644,1.0,0.0
E21123102_0005,4,0.0,0.0,0.0
E21123102_0005,5,0.0,0.0,0.0
E21123102_0005,6,0.0,0.0,0.0
E21123102_0006,0,0.0,0.0,3.0
E21123102_0006,1,0.0,0.0,1.0
E21123102_0006,2,0.0,0.0,1.0
E21123102_0006,3,0.0,0.0,1.0
E21123104_0001,0,3.581796690307329,1.0,2.0
E21123104_0001,1,3.581796690307329,0.0,2.0
E21123104_0002,0,1.7908983451536644,1.0,1.0
E21123104_0002,1,3.581796690307329,1.0,1.0
E21123104_0002,2,5.372695035460993,0.0,1.0
E21123104_0002,3,1.7908983451536644,1.0,1.0
E21123104_0002,4,1.7908983451536644,0.0,1.0
E21123104_0002,5,1.7908983451536644,0.0,0.0
E21123104_0002,6,0.0,0.0,0.0
E21123104_0002,7,1.7908983451536644,1.0,1.0
E21123104_0002,8,0.0,0.0,1.0
E21123104_0003,0,0.0,0.0,0.0
E21123104_0003,1,0.0,0.0,1.0
E21123104_0003,2,3.581796690307329,1.0,0.0
E21123104_0003,3,0.0,0.0,0.0
E21123104_0003,4,0.0,0.0,1.0
E21123104_0003,5,1.7908983451536644,0.0,0.0
E21123104_0003,6,0.0,0.0,0.0
E21123104_0003,7,1.7908983451536644,0.0,1.0
E21123104_0003,8,3.581796690307329,1.0,0.0
E21123104_0003,9,1.7908983451536644,0.0,0.0
E21123104_0004,0,0.0,0.0,1.0
E21123104_0004,1,0.0,0.0,0.0
E21123104_0004,2,0.0,0.0,1.0
E21123104_0004,3,0.0,0.0,1.0
E21123104_0004,4,0.0,0.0,1.0
E21123104_0004,5,0.0,0.0,1.0
E21123104_0004,6,0.0,0.0,1.0
E21123104_0005,0,5.372695035460993,1.0,0.0
E21123104_0005,1,1.7908983451536644,0.0,1.0
E21123104_0005,2,3.581796690307329,1.0,1.0
E21123104_0005,3,3.581796690307329,1.0,1.0
E21123104_0005,4,5.372695035460993,1.0,0.0
E22010301_0001,0,5.372695035460993,1.0,1.0
E22010301_0001,1,3.581796690307329,1.0,1.0
E22010301_0001,2,5.372695035460993,1.0,0.0
E22010301_0001,3,5.372695035460993,1.0,0.0
E22010301_0001,4,1.7908983451536644,0.0,1.0
E22010301_0001,5,3.581796690307329,1.0,0.0
E22010301_0001,6,1.7908983451536644,1.0,1.0
E22010301_0002,0,0.0,0.0,2.0
E22010301_0002,1,0.0,0.0,1.0
E22010301_0002,2,0.0,0.0,2.0
E22010301_0002,3,0.0,0.0,1.0
E22010301_0002,4,3.581796690307329,0.0,1.0
E22010301_0002,5,5.372695035460993,1.0,2.0
E22010301_0002,6,5.372695035460993,0.0,1.0
E22010301_0004,0,0.0,0.0,0.0
E22010301_0004,1,1.7908983451536644,0.0,0.0
E22010301_0004,2,1.7908983451536644,1.0,0.0
E22010301_0004,3,0.0,0.0,0.0
E22010301_0004,4,1.7908983451536644,1.0,0.0
E22010301_0004,5,1.7908983451536644,1.0,1.0
E22010301_0004,6,0.0,0.0,0.0
E22010301_0004,7,1.7908983451536644,0.0,0.0
E22010301_0005,0,0.0,0.0,0.0
E22010301_0005,1,1.7908983451536644,0.0,0.0
E22010301_0005,2,0.0,0.0,0.0
E22010301_0005,3,0.0,0.0,0.0
E22010301_0005,4,3.581796690307329,0.0,2.0
E22010302_0001,0,7.163593380614658,1.0,2.0
E22010302_0001,1,1.7908983451536644,0.0,2.0
E22010302_0001,2,7.163593380614658,2.0,3.0
E22010302_0001,3,8.954491725768321,2.0,1.0
E22010302_0002,0,0.0,0.0,0.0
E22010302_0002,1,0.0,0.0,0.0
E22010302_0002,2,3.581796690307329,1.0,1.0
E22010302_0002,3,3.581796690307329,1.0,0.0
E22010302_0002,4,0.0,0.0,0.0
E22010302_0007,0,0.0,0.0,1.0
E22010302_0007,1,3.581796690307329,0.0,1.0
E22010302_0007,2,1.7908983451536644,1.0,1.0
E22010302_0007,3,3.581796690307329,0.0,0.0
E22010302_0007,4,0.0,0.0,1.0
E22010302_0007,5,1.7908983451536644,0.0,0.0
E22010302_0007,6,1.7908983451536644,0.0,1.0
E22010302_0007,7,8.954491725768321,1.0,0.0
E22010302_0007,8,7.163593380614658,0.0,1.0
E22010302_0008,0,3.581796690307329,0.0,3.0
E22010302_0008,1,3.581796690307329,0.0,0.0
E22010303_0002,0,0.0,0.0,2.0
E22010303_0003,0,0.0,0.0,0.0
E22010303_0003,1,0.0,0.0,0.0
E22010303_0003,2,5.372695035460993,0.0,0.0
E22010303_0003,3,26.863475177304966,3.0,4.0
E22010303_0003,4,39.39976359338061,5.0,5.0
E22010303_0005,0,0.0,0.0,0.0
E22010303_0005,1,0.0,0.0,0.0
E22010303_0005,2,0.0,0.0,0.0
E22010303_0006,0,8.954491725768321,2.0,0.0
E22010303_0006,1,30.445271867612295,4.0,3.0
E22010303_0006,2,25.072576832151302,3.0,0.0
E22010303_0006,3,0.0,0.0,0.0
E22010303_0007,0,5.372695035460993,1.0,0.0
E22010303_0007,1,23.281678486997638,3.0,5.0
E22010303_0007,2,26.863475177304966,3.0,5.0
E22010303_0007,3,35.817966903073284,4.0,5.0
E22010303_0008,0,53.72695035460993,8.0,5.0
E22010303_0008,1,50.145153664302605,5.0,5.0
E22010303_0008,2,28.65437352245863,3.0,6.0
E22010303_0008,3,21.49078014184397,5.0,4.0
E22010303_0009,0,0.0,0.0,1.0
E22010303_0009,1,0.0,0.0,4.0
E22010303_0009,2,0.0,0.0,2.0
E22010303_0009,3,0.0,0.0,1.0
E22010303_0009,4,0.0,0.0,2.0
E22010303_0009,5,0.0,0.0,8.0
E22010303_0010,0,1.7908983451536644,0.0,3.0
E22010303_0010,1,7.163593380614658,2.0,3.0
E22010303_0010,2,3.581796690307329,0.0,3.0
E22010402_0001,0,0.0,0.0,0.0
E22010402_0001,1,0.0,0.0,1.0
E22010402_0001,2,0.0,0.0,0.0
E22010402_0002,0,0.0,0.0,0.0
E22010402_0002,1,5.372695035460993,1.0,0.0
E22010402_0002,2,0.0,0.0,0.0
E22010402_0002,4,0.0,0.0,1.0
E22010402_0002,5,0.0,0.0,0.0
E22010402_0002,6,1.7908983451536644,0.0,1.0
E22010402_0002,7,0.0,0.0,0.0
E22010402_0002,8,0.0,0.0,0.0
E22010402_0003,0,0.0,0.0,0.0
E22010402_0003,1,0.0,0.0,0.0
E22010402_0003,2,0.0,0.0,0.0
E22010402_0003,3,0.0,0.0,0.0
E22010402_0003,4,0.0,0.0,0.0
E22010402_0004,0,0.0,0.0,0.0
E22010402_0004,1,0.0,0.0,1.0
E22010402_0005,0,0.0,0.0,1.0
E22010402_0005,1,0.0,0.0,0.0
E22010402_0005,2,0.0,0.0,0.0
E22010402_0005,3,1.7908983451536644,0.0,2.0
E22010402_0006,0,0.0,0.0,1.0
E22010402_0006,1,0.0,0.0,1.0
E22010402_0006,2,0.0,0.0,0.0
E22010402_0006,3,0.0,0.0,0.0
E22010402_0006,4,3.581796690307329,1.0,1.0
E22010402_0006,5,0.0,0.0,0.0
E22010402_0007,1,0.0,0.0,0.0
E22010402_0007,2,0.0,0.0,0.0
E22010402_0007,3,0.0,0.0,2.0
E22010402_0007,4,3.581796690307329,1.0,1.0
E22010402_0007,5,0.0,0.0,0.0
E22010402_0007,6,0.0,0.0,0.0
E22010402_0007,7,5.372695035460993,1.0,0.0
E22010403_0001,0,1.7906866800614583,0.0,0.0
E22010403_0001,1,1.7906866800614583,0.0,0.0
E22010403_0001,2,0.0,0.0,0.0
E22010403_0001,3,1.7906866800614583,0.0,1.0
E22010403_0001,4,1.7906866800614583,0.0,1.0
E22010403_0001,5,5.372060040184374,0.0,0.0
E22010403_0001,6,0.0,0.0,1.0
E22010403_0002,0,0.0,0.0,1.0
E22010403_0002,1,0.0,0.0,1.0
E22010403_0002,2,0.0,0.0,0.0
E22010403_0002,3,0.0,0.0,1.0
E22010403_0003,0,0.0,0.0,1.0
E22010403_0003,1,0.0,0.0,1.0
E22010403_0003,2,0.0,0.0,1.0
E22010403_0003,3,0.0,0.0,0.0
E22010403_0003,4,1.7906866800614583,0.0,0.0
E22010403_0004,0,0.0,0.0,0.0
E22010403_0004,1,3.5813733601229165,0.0,1.0
E22010403_0004,2,0.0,0.0,1.0
E22010403_0004,3,1.7906866800614583,1.0,0.0
E22010403_0004,4,0.0,0.0,0.0
E22010403_0004,5,1.7906866800614583,0.0,0.0
E22010403_0004,6,0.0,0.0,0.0
E22010403_0004,7,0.0,0.0,1.0
E22010403_0005,0,0.0,0.0,0.0
E22010403_0005,1,1.7906866800614583,1.0,1.0
E22010403_0005,2,0.0,0.0,1.0
E22010403_0005,3,0.0,0.0,0.0
E22010403_0005,4,0.0,0.0,0.0
E22010404_0001,0,0.0,0.0,3.0
E22010404_0001,1,0.0,0.0,3.0
E22010404_0001,2,0.0,0.0,3.0
E22010404_0002,0,0.0,0.0,0.0
E22010404_0002,2,0.0,0.0,0.0
E22010404_0002,3,5.372695035460993,0.0,1.0
E22010404_0003,0,0.0,0.0,1.0
E22010404_0003,1,0.0,0.0,1.0
E22010404_0003,2,3.581796690307329,0.0,1.0
E22010404_0003,3,0.0,0.0,0.0
E22010404_0003,4,0.0,0.0,1.0
E22010404_0003,5,7.163593380614658,2.0,4.0
E22010404_0003,6,0.0,0.0,3.0
E22010404_0003,7,0.0,0.0,2.0
E22010404_0004,0,0.0,0.0,2.0
E22010404_0004,1,0.0,0.0,0.0
E22010404_0004,2,1.7908983451536644,0.0,3.0
E22010404_0004,3,5.372695035460993,2.0,2.0
E22010404_0004,4,3.581796690307329,0.0,3.0
E22010404_0005,0,1.7908983451536644,0.0,2.0
E22010404_0005,1,0.0,0.0,1.0
E22010404_0005,2,0.0,0.0,0.0
E22010404_0005,3,0.0,0.0,0.0
E22010404_0005,4,0.0,0.0,0.0
E22010404_0005,5,10.745390070921985,0.0,0.0
E22010405_0001,0,0.0,0.0,0.0
E22010405_0001,1,8.953433400307292,1.0,2.0
E22010405_0002,0,1.7906866800614583,0.0,3.0
E22010405_0002,1,0.0,0.0,4.0
E22010405_0002,2,0.0,0.0,3.0
E22010405_0002,3,0.0,0.0,4.0
E22010405_0003,0,0.0,0.0,0.0
E22010405_0003,1,0.0,0.0,0.0
E22010405_0003,2,0.0,0.0,0.0
E22010405_0003,3,19.697553480676042,2.0,3.0
E22010405_0003,4,21.488240160737497,3.0,2.0
E22010405_0003,5,12.534806760430207,2.0,2.0
E22010405_0003,6,12.534806760430207,1.0,2.0
E22010405_0003,7,10.744120080368749,1.0,2.0
E22010405_0003,8,3.5813733601229165,1.0,1.0
E22010405_0004,0,0.0,0.0,2.0
E22010405_0004,1,7.162746720245833,1.0,1.0
E22010406_0002,0,0.0,0.0,2.0
E22010406_0002,1,0.0,0.0,4.0
E22010406_0002,2,0.0,0.0,0.0
E22010406_0003,0,8.954491725768321,1.0,2.0
E22010406_0003,1,3.581796690307329,0.0,1.0
E22010406_0003,2,8.954491725768321,1.0,2.0
E22010406_0003,3,1.7908983451536644,0.0,1.0
E22010406_0003,4,5.372695035460993,0.0,2.0
E22010406_0004,0,0.0,0.0,2.0
E22010406_0004,1,1.7908983451536644,1.0,2.0
E22010406_0004,2,0.0,0.0,1.0
E22010406_0004,3,1.7908983451536644,0.0,1.0
E22010406_0004,4,0.0,0.0,0.0
E22010406_0004,5,0.0,0.0,0.0
E22010406_0005,0,1.7908983451536644,0.0,0.0
E22010406_0005,1,0.0,0.0,0.0
E22010406_0005,2,0.0,0.0,0.0
E22010501_0007,0,0.0,0.0,0.0
E22010501_0007,1,0.0,0.0,0.0
E22010501_0008,0,0.0,0.0,0.0
E22010501_0008,1,0.0,0.0,0.0
E22010501_0010,0,0.0,0.0,0.0
E22010501_0010,1,0.0,0.0,1.0
E22010501_0010,2,0.0,0.0,0.0
E22010501_0011,0,0.0,0.0,0.0
E22010501_0011,1,3.581796690307329,1.0,0.0
E22010501_0011,2,1.7908983451536644,0.0,0.0
E22010501_0011,3,1.7908983451536644,0.0,0.0
E22010501_0011,4,0.0,0.0,0.0
E22010501_0011,5,0.0,0.0,0.0
E22010601_0001,0,0.0,0.0,0.0
E22010601_0001,1,0.0,0.0,0.0
E22010601_0001,2,0.0,0.0,0.0
E22010601_0002,0,0.0,0.0,0.0
E22010601_0003,0,0.0,0.0,1.0
E22010601_0003,1,0.0,0.0,0.0
E22010601_0003,2,0.0,0.0,0.0
E22010601_0003,3,1.7908983451536644,0.0,0.0
E22010601_0003,4,0.0,0.0,0.0
E22010601_0004,0,0.0,0.0,0.0
E22010601_0004,1,0.0,0.0,0.0
E22010601_0004,2,0.0,0.0,0.0
E22010601_0004,3,0.0,0.0,0.0
E22010601_0004,6,0.0,0.0,0.0
E22010601_0004,9,0.0,0.0,0.0
E22010601_0004,10,3.581796690307329,1.0,0.0
E22010601_0004,11,3.581796690307329,0.0,0.0
E22010601_0004,12,0.0,0.0,0.0
E22010601_0005,0,1.7908983451536644,0.0,0.0
E22010601_0005,1,0.0,0.0,0.0
E22010601_0005,2,1.7908983451536644,0.0,0.0
E22010601_0005,3,0.0,0.0,0.0
E22010601_0005,4,0.0,0.0,0.0
E22010601_0005,5,1.7908983451536644,0.0,0.0
E22010601_0005,6,1.7908983451536644,0.0,0.0
E22010601_0005,7,0.0,0.0,0.0
E22010601_0005,8,0.0,0.0,0.0
E22010601_0006,0,0.0,0.0,0.0
E22010601_0006,1,0.0,0.0,0.0
E22010601_0006,3,0.0,0.0,0.0
E22010603_0001,0,0.0,0.0,4.0
E22010603_0001,1,1.7908983451536644,0.0,4.0
E22010603_0001,2,0.0,0.0,4.0
E22010603_0002,0,0.0,0.0,2.0
E22010603_0002,1,8.954491725768321,1.0,2.0
E22010603_0002,2,1.7908983451536644,1.0,3.0
E22010603_0002,3,0.0,0.0,3.0
E22010603_0002,4,1.7908983451536644,1.0,2.0
E22010603_0003,0,3.581796690307329,1.0,0.0
E22010603_0003,1,0.0,0.0,1.0
E22010603_0003,2,1.7908983451536644,0.0,1.0
E22010603_0003,3,0.0,0.0,0.0
E22010603_0003,4,5.372695035460993,1.0,1.0
E22010603_0003,5,3.581796690307329,0.0,0.0
E22010603_0003,6,1.7908983451536644,0.0,0.0
E22010603_0004,0,0.0,0.0,3.0
E22010603_0004,1,1.7908983451536644,1.0,1.0
E22010603_0004,2,0.0,0.0,2.0
E22010603_0004,3,0.0,0.0,1.0
E22010603_0004,4,0.0,0.0,0.0
E22010603_0005,0,7.163593380614658,1.0,3.0
E22010603_0005,1,5.372695035460993,0.0,2.0
E22010603_0005,2,3.581796690307329,0.0,2.0
E22010603_0005,3,1.7908983451536644,0.0,3.0
E22010603_0005,4,1.7908983451536644,1.0,2.0
E22010603_0005,5,0.0,0.0,2.0
E22010606_0003,0,0.0,0.0,0.0
E22010606_0004,0,0.0,0.0,0.0
E22010606_0004,2,0.0,0.0,0.0
E22010606_0004,3,0.0,0.0,1.0
E22010606_0004,4,0.0,0.0,1.0
E22010606_0004,5,0.0,0.0,1.0
E22010606_0004,6,0.0,0.0,1.0
E22010606_0005,0,0.0,0.0,0.0
E22010606_0005,1,0.0,0.0,0.0
E22010606_0005,2,0.0,0.0,0.0
E22010606_0006,3,0.0,0.0,0.0
E22010701_0001,1,0.0,0.0,0.0
E22010701_0001,2,0.0,0.0,2.0
E22010701_0001,3,8.953433400307292,2.0,2.0
E22010701_0001,4,1.7906866800614583,0.0,0.0
E22010701_0001,5,3.5813733601229165,1.0,0.0
E22010701_0001,6,0.0,0.0,0.0
E22010701_0002,0,0.0,0.0,0.0
E22010701_0002,1,0.0,0.0,0.0
E22010701_0002,3,0.0,0.0,0.0
E22010701_0002,4,3.5813733601229165,1.0,0.0
E22010701_0003,0,1.7906866800614583,1.0,0.0
E22010701_0003,1,0.0,0.0,0.0
E22010701_0003,2,1.7906866800614583,0.0,0.0
E22010701_0003,3,0.0,0.0,0.0
E22010701_0003,4,0.0,0.0,0.0
E22010701_0004,1,0.0,0.0,0.0
E22010701_0004,2,0.0,0.0,0.0
E22010701_0004,3,5.372060040184374,1.0,0.0
E22010701_0004,4,3.5813733601229165,0.0,1.0
E22010701_0004,5,0.0,0.0,1.0
E22010701_0005,1,0.0,0.0,1.0
E22010701_0005,2,0.0,0.0,1.0
E22010701_0005,3,3.5813733601229165,0.0,1.0
E22010701_0005,4,1.7906866800614583,0.0,1.0
E22010701_0005,5,0.0,0.0,1.0
E22010701_0005,6,0.0,0.0,1.0
E22010702_0001,0,0.0,0.0,1.0
E22010702_0001,1,0.0,0.0,1.0
E22010702_0001,2,1.7908983451536644,0.0,1.0
E22010702_0001,3,0.0,0.0,0.0
E22010702_0001,4,0.0,0.0,1.0
E22010702_0001,5,1.7908983451536644,0.0,1.0
E22010702_0001,6,0.0,0.0,0.0
E22010702_0002,0,0.0,0.0,0.0
