file_name,sweep,baseline,pre,post
E22010702_0002,1,0.0,0.0,1.0
E22010702_0002,2,3.581796690307329,0.0,1.0
E22010702_0002,3,0.0,0.0,0.0
E22010702_0003,0,0.0,0.0,0.0
E22010702_0003,1,0.0,0.0,0.0
E22010702_0003,2,0.0,0.0,0.0
E22010702_0003,3,5.372695035460993,0.0,1.0
E22010702_0003,4,3.581796690307329,1.0,1.0
E22010702_0003,5,3.581796690307329,1.0,0.0
E22010702_0003,6,1.7908983451536644,0.0,1.0
E22010702_0003,7,0.0,0.0,0.0
E22010702_0004,0,0.0,0.0,1.0
E22010702_0004,1,0.0,0.0,1.0
E22010702_0004,2,0.0,0.0,0.0
E22010702_0004,3,0.0,0.0,1.0
E22010702_0004,4,0.0,0.0,0.0
E22010702_0004,5,5.372695035460993,1.0,1.0
E22010702_0004,6,5.372695035460993,1.0,0.0
E22010702_0005,0,3.581796690307329,0.0,0.0
E22010702_0005,1,1.7908983451536644,0.0,0.0
E22010702_0006,0,5.372695035460993,0.0,1.0
E22010702_0006,1,0.0,0.0,1.0
E22010702_0006,2,0.0,0.0,1.0
E22010702_0006,3,5.372695035460993,0.0,0.0
E22010703_0005,0,3.581796690307329,2.0,1.0
E22010703_0005,1,1.7908983451536644,0.0,4.0
E22010703_0005,2,8.954491725768321,1.0,3.0
E22010703_0005,3,12.536288416075651,1.0,2.0
E22010703_0005,4,12.536288416075651,2.0,2.0
E22010703_0005,5,3.581796690307329,1.0,1.0
E22010703_0005,6,8.954491725768321,0.0,1.0
E22010703_0006,0,5.372695035460993,1.0,1.0
E22010703_0006,1,3.581796690307329,1.0,1.0
E22010703_0006,2,10.745390070921985,1.0,1.0
E22010703_0006,3,10.745390070921985,1.0,2.0
E22010703_0006,4,1.7908983451536644,0.0,2.0
E22010703_0006,5,0.0,0.0,1.0
E22010703_0006,6,1.7908983451536644,0.0,1.0
E22010703_0007,0,17.908983451536642,3.0,2.0
E22010703_0007,1,17.908983451536642,0.0,3.0
E22010703_0007,2,7.163593380614658,1.0,0.0
E22011001_0003,0,0.0,0.0,0.0
E22011001_0003,1,0.0,0.0,0.0
E22011001_0004,0,0.0,0.0,1.0
E22011001_0004,1,0.0,0.0,2.0
E22011001_0004,2,0.0,0.0,1.0
E22011001_0004,3,0.0,0.0,0.0
E22011001_0005,0,0.0,0.0,0.0
E22011001_0005,1,1.7908983451536644,1.0,0.0
E22011001_0005,2,0.0,0.0,2.0
E22011001_0005,3,0.0,0.0,0.0
E22011001_0005,4,1.7908983451536644,0.0,0.0
E22011001_0005,5,0.0,0.0,0.0
E22011001_0006,0,1.7908983451536644,0.0,0.0
E22011001_0006,1,1.7908983451536644,0.0,0.0
E22011001_0006,2,0.0,0.0,0.0
E22011001_0006,3,0.0,0.0,0.0
E22011001_0006,4,0.0,0.0,0.0
E22011001_0006,5,0.0,0.0,0.0
E22011002_0001,0,0.0,0.0,1.0
E22011002_0001,1,0.0,0.0,1.0
E22011002_0001,2,0.0,0.0,0.0
E22011002_0001,3,0.0,0.0,1.0
E22011002_0001,5,1.7906866800614583,0.0,0.0
E22011002_0002,0,1.7906866800614583,0.0,1.0
E22011002_0002,1,0.0,0.0,1.0
E22011002_0002,2,0.0,0.0,0.0
E22011002_0002,3,0.0,0.0,1.0
E22011002_0002,4,0.0,0.0,0.0
E22011002_0002,5,5.372060040184374,1.0,1.0
E22011002_0002,6,5.372060040184374,1.0,1.0
E22011002_0002,7,0.0,0.0,0.0
E22011002_0002,8,3.5813733601229165,0.0,2.0
E22011002_0003,0,3.5813733601229165,2.0,2.0
E22011002_0003,1,0.0,0.0,1.0
E22011002_0003,2,0.0,0.0,1.0
E22011002_0003,3,1.7906866800614583,1.0,1.0
E22011002_0004,0,1.7906866800614583,1.0,1.0
E22011002_0004,1,0.0,0.0,2.0
E22011002_0004,2,0.0,0.0,1.0
E22011002_0004,3,1.7906866800614583,0.0,2.0
E22011002_0004,4,0.0,0.0,1.0
E22011002_0005,0,3.5813733601229165,1.0,2.0
E22011002_0005,1,0.0,0.0,1.0
E22011002_0005,2,1.7906866800614583,0.0,1.0
E22011002_0005,3,0.0,0.0,1.0
E22011002_0005,4,1.7906866800614583,0.0,1.0
E22011002_0005,5,5.372060040184374,1.0,2.0
E22011002_0006,0,14.325493440491666,2.0,2.0
E22011002_0006,1,8.953433400307292,1.0,0.0
E22011002_0006,2,5.372060040184374,1.0,1.0
E22011002_0006,3,8.953433400307292,2.0,4.0
E22011002_0006,4,1.7906866800614583,0.0,0.0
E22011002_0006,5,0.0,0.0,2.0
E22011102_0001,0,1.7908983451536644,0.0,1.0
E22011102_0001,1,0.0,0.0,0.0
E22011102_0001,2,0.0,0.0,1.0
E22011102_0001,3,0.0,0.0,1.0
E22011102_0001,4,1.7908983451536644,0.0,2.0
E22011102_0001,5,0.0,0.0,1.0
E22011102_0001,6,0.0,0.0,1.0
E22011102_0001,7,0.0,0.0,1.0
E22011102_0001,8,0.0,0.0,1.0
E22011102_0002,0,1.7908983451536644,0.0,0.0
E22011102_0002,1,0.0,0.0,0.0
E22011102_0002,2,0.0,0.0,0.0
E22011102_0003,0,0.0,0.0,0.0
E22011102_0003,1,0.0,0.0,0.0
E22011102_0003,2,0.0,0.0,0.0
E22011102_0003,3,1.7908983451536644,1.0,0.0
E22011102_0003,4,0.0,0.0,0.0
E22011102_0003,5,0.0,0.0,0.0
E22011102_0003,6,1.7908983451536644,0.0,0.0
E22011102_0004,0,1.7908983451536644,0.0,1.0
E22011102_0004,1,0.0,0.0,0.0
E22011102_0004,2,1.7908983451536644,0.0,1.0
E22011102_0004,3,0.0,0.0,0.0
E22011102_0004,4,0.0,0.0,1.0
E22011102_0004,5,0.0,0.0,0.0
E22011102_0004,6,0.0,0.0,0.0
E22011102_0004,7,0.0,0.0,0.0
E22011102_0004,8,0.0,0.0,1.0
E22011102_0004,9,0.0,0.0,0.0
E22011202_0008,0,0.0,0.0,0.0
E22011202_0008,1,2.798743881038145,0.0,0.0
E22011202_0008,2,0.0,0.0,0.0
E22011202_0008,3,0.0,0.0,0.0
E22011202_0008,4,0.0,0.0,0.0
E22011202_0008,5,0.0,0.0,0.0
E22011202_0009,0,0.0,0.0,2.0
E22011202_0010,0,0.0,0.0,0.0
E22011202_0011,0,0.0,0.0,0.0
E22011202_0011,2,0.0,0.0,0.0
E22011202_0011,3,0.0,0.0,0.0
E22011301_0003,0,1.3993719405190725,0.0,0.0
E22011301_0003,1,1.3993719405190725,1.0,0.0
E22011301_0005,0,2.798743881038145,0.0,1.0
E22011301_0005,1,0.0,0.0,0.0
E22011301_0005,2,2.798743881038145,1.0,1.0
E22011301_0005,3,0.0,0.0,0.0
E22011301_0006,0,0.0,0.0,0.0
E22011301_0006,2,0.0,0.0,0.0
E22011301_0006,3,0.0,0.0,0.0
E22011301_0006,4,1.3993719405190725,0.0,0.0
E22011301_0006,5,5.59748776207629,2.0,0.0
E22011301_0006,6,4.198115821557217,1.0,0.0
E22011301_0007,0,2.798743881038145,1.0,0.0
E22011301_0007,1,1.3993719405190725,0.0,0.0
E22011301_0007,2,1.3993719405190725,0.0,0.0
E22011301_0008,0,0.0,0.0,0.0
E22011301_0008,1,1.3993719405190725,1.0,0.0
E22011301_0008,2,4.198115821557217,0.0,0.0
E22011301_0008,3,9.795603583633508,2.0,0.0
E22011301_0008,4,0.0,0.0,0.0
E22011301_0008,5,2.798743881038145,0.0,1.0
E22011301_0008,6,1.3993719405190725,1.0,0.0
E22011301_0008,7,0.0,0.0,0.0
E22011301_0009,0,0.0,0.0,0.0
E22011301_0009,1,0.0,0.0,0.0
E22011301_0009,2,2.798743881038145,1.0,0.0
E22011301_0009,3,0.0,0.0,0.0
E22011302_0001,0,0.0,0.0,3.0
E22011302_0001,1,25.072576832151302,2.0,0.0
E22011302_0003,0,0.0,0.0,0.0
E22011302_0003,1,19.699881796690306,1.0,3.0
E22011302_0003,2,21.49078014184397,4.0,3.0
E22011302_0003,3,17.908983451536642,2.0,1.0
E22011302_0003,4,0.0,0.0,0.0
E22011302_0003,5,0.0,0.0,0.0
E22011302_0003,6,0.0,0.0,0.0
E22011302_0003,7,0.0,0.0,0.0
E22011302_0003,8,5.372695035460993,0.0,0.0
E22011302_0004,0,14.327186761229315,2.0,3.0
E22011302_0004,1,21.49078014184397,1.0,7.0
E22011403_0009,0,0.0,0.0,2.0
E22011403_0009,1,1.7908983451536644,0.0,3.0
E22011403_0010,0,0.0,0.0,0.0
E22011403_0010,1,1.7908983451536644,1.0,0.0
E22011403_0010,2,0.0,0.0,0.0
E22011403_0010,3,0.0,0.0,0.0
E22011403_0010,4,0.0,0.0,0.0
E22011403_0010,5,1.7908983451536644,0.0,3.0
E22011403_0010,6,1.7908983451536644,0.0,1.0
E22011403_0010,7,0.0,0.0,0.0
E22011403_0011,0,0.0,0.0,0.0
E22011403_0011,1,0.0,0.0,0.0
E22011403_0011,2,3.581796690307329,1.0,0.0
E22011403_0011,3,1.7908983451536644,1.0,1.0
E22011403_0011,4,0.0,0.0,0.0
E22011403_0011,5,1.7908983451536644,0.0,0.0
E22011403_0011,6,0.0,0.0,0.0
E22011403_0012,0,1.7908983451536644,0.0,0.0
E22011403_0012,1,0.0,0.0,0.0
E22011403_0012,2,0.0,0.0,0.0
E22011403_0012,3,7.163593380614658,1.0,0.0
E22011404_0002,0,0.0,0.0,3.0
E22011404_0002,1,0.0,0.0,3.0
E22011404_0002,2,0.0,0.0,2.0
E22011404_0003,0,0.0,0.0,0.0
E22011404_0003,2,0.0,0.0,0.0
E22011404_0003,3,0.0,0.0,0.0
E22011404_0004,0,0.0,0.0,2.0
E22011404_0004,1,0.0,0.0,1.0
E22011404_0004,2,0.0,0.0,1.0
E22011404_0004,3,0.0,0.0,2.0
E22011404_0004,4,0.0,0.0,2.0
E22011405_0001,0,0.0,0.0,0.0
E22011405_0001,1,0.0,0.0,0.0
E22011405_0001,2,0.0,0.0,0.0
E22011405_0002,0,3.581796690307329,1.0,0.0
E22011405_0002,1,0.0,0.0,1.0
E22011405_0002,2,0.0,0.0,1.0
E22011405_0002,3,0.0,0.0,1.0
E22011405_0002,4,0.0,0.0,2.0
E22011405_0003,0,0.0,0.0,0.0
E22011405_0003,1,0.0,0.0,0.0
E22011405_0003,2,1.7908983451536644,0.0,2.0
E22011405_0003,3,0.0,0.0,1.0
E22011405_0003,4,0.0,0.0,0.0
E22011405_0003,5,0.0,0.0,0.0
E22011405_0003,6,0.0,0.0,0.0
E22011405_0004,0,0.0,0.0,0.0
E22011405_0004,1,1.7908983451536644,1.0,0.0
E22011405_0004,2,3.581796690307329,1.0,1.0
E22011405_0004,3,0.0,0.0,0.0
E22011405_0004,4,1.7908983451536644,0.0,0.0
E22011405_0004,5,0.0,0.0,0.0
E22011405_0005,0,0.0,0.0,1.0
E22011405_0005,1,1.7908983451536644,0.0,0.0
E22011405_0005,2,5.372695035460993,1.0,1.0
E22011405_0005,3,0.0,0.0,0.0
E22011405_0005,4,0.0,0.0,0.0
E22011405_0005,5,0.0,0.0,0.0
E22011405_0005,6,0.0,0.0,0.0
E22011405_0005,7,0.0,0.0,1.0
E22012005_0001,0,0.0,0.0,4.0
E22012005_0002,1,0.0,0.0,0.0
E22012005_0002,2,4.164584374479427,0.0,1.0
E22012005_0002,3,4.164584374479427,1.0,0.0
E22012005_0003,0,6.246876561719141,1.0,2.0
E22012005_0003,1,6.246876561719141,1.0,1.0
E22012005_0003,2,10.411460936198567,1.0,1.0
E22012005_0003,3,12.493753123438282,1.0,1.0
E22012005_0003,4,8.329168748958853,1.0,2.0
E22012005_0003,5,10.411460936198567,1.0,1.0
E22012005_0003,6,10.411460936198567,2.0,1.0
E22012005_0003,7,8.329168748958853,0.0,1.0
E22012005_0004,0,6.246876561719141,1.0,2.0
E22012005_0004,1,2.0822921872397133,0.0,1.0
E22012005_0004,2,6.246876561719141,1.0,2.0
E22012005_0004,3,8.329168748958853,1.0,3.0
E22012005_0004,4,6.246876561719141,1.0,2.0
E22012005_0004,5,6.246876561719141,1.0,2.0
E22012005_0004,6,2.0822921872397133,1.0,3.0
E22012005_0004,7,0.0,0.0,1.0
E22012005_0005,0,0.0,0.0,0.0
E22012005_0005,1,0.0,0.0,1.0
E22012005_0005,2,0.0,0.0,1.0
E22012005_0005,3,0.0,0.0,1.0
E22012005_0005,4,0.0,0.0,0.0
E22012005_0006,0,0.0,0.0,1.0
E22012005_0006,1,0.0,0.0,0.0
E22012005_0006,2,0.0,0.0,1.0
E22012005_0007,1,2.0822921872397133,1.0,1.0
E22012005_0007,2,6.246876561719141,1.0,1.0
E22012005_0007,3,2.0822921872397133,1.0,1.0
E22012005_0007,4,2.0822921872397133,0.0,1.0
E22012101_0001,0,0.0,0.0,0.0
E22012101_0001,1,0.0,0.0,0.0
E22012101_0001,2,0.0,0.0,1.0
E22012101_0001,3,0.0,0.0,0.0
E22012101_0001,4,6.246876561719141,1.0,0.0
E22012101_0001,5,0.0,0.0,0.0
E22012101_0001,6,8.329168748958853,0.0,0.0
E22012101_0001,7,0.0,0.0,0.0
E22012101_0001,8,4.164584374479427,1.0,0.0
E22012101_0001,9,0.0,0.0,0.0
E22012101_0002,0,0.0,0.0,2.0
E22012101_0002,1,0.0,0.0,0.0
E22012101_0002,2,0.0,0.0,1.0
E22012101_0002,3,0.0,0.0,0.0
E22012101_0002,4,0.0,0.0,0.0
E22012101_0002,5,0.0,0.0,1.0
E22012101_0002,6,0.0,0.0,1.0
E22012101_0003,0,0.0,0.0,0.0
E22012101_0003,1,0.0,0.0,0.0
E22012101_0003,2,0.0,0.0,0.0
E22012101_0003,4,0.0,0.0,0.0
E22012101_0003,5,0.0,0.0,1.0
E22012101_0003,6,0.0,0.0,0.0
E22012101_0003,7,0.0,0.0,0.0
E22012101_0003,9,6.246876561719141,0.0,0.0
E22012101_0003,10,0.0,0.0,1.0
E22012101_0003,11,2.0822921872397133,0.0,1.0
E22012101_0003,12,2.0822921872397133,0.0,0.0
E22012101_0004,0,2.0822921872397133,1.0,0.0
E22012101_0004,2,0.0,0.0,0.0
E22012101_0004,3,0.0,0.0,0.0
E22012101_0004,4,0.0,0.0,0.0
E22012101_0004,6,4.164584374479427,2.0,0.0
E22012101_0004,7,0.0,0.0,0.0
E22012101_0004,8,0.0,0.0,1.0
E22012101_0004,11,0.0,0.0,3.0
E22012101_0004,12,0.0,0.0,1.0
E22012101_0004,15,0.0,0.0,1.0
E22012101_0004,16,0.0,0.0,1.0
E22012101_0004,17,0.0,0.0,0.0
E22012101_0005,0,0.0,0.0,1.0
E22012101_0005,1,0.0,0.0,2.0
E22012101_0005,2,0.0,0.0,1.0
E22012101_0005,3,0.0,0.0,1.0
E22012101_0005,4,0.0,0.0,1.0
E22012101_0005,5,0.0,0.0,1.0
E22012101_0005,6,0.0,0.0,2.0
E22012101_0006,0,0.0,0.0,2.0
E22012101_0006,1,0.0,0.0,2.0
E22012101_0006,2,0.0,0.0,0.0
E22012101_0006,3,2.0822921872397133,0.0,0.0
E22012101_0006,4,0.0,0.0,1.0
E22012101_0006,7,0.0,0.0,1.0
E22012101_0007,3,0.0,0.0,0.0
E22012101_0007,4,0.0,0.0,0.0
E22012102_0002,0,0.0,0.0,0.0
E22012102_0002,1,2.0822921872397133,0.0,0.0
E22012102_0002,2,4.164584374479427,1.0,1.0
E22012102_0002,3,2.0822921872397133,1.0,1.0
E22012102_0002,4,6.246876561719141,1.0,1.0
E22012102_0002,5,8.329168748958853,1.0,1.0
E22012102_0002,6,8.329168748958853,0.0,1.0
E22012102_0002,8,0.0,0.0,1.0
E22012102_0002,9,0.0,0.0,1.0
E22012102_0002,10,0.0,0.0,1.0
E22012102_0002,11,0.0,0.0,3.0
E22012102_0002,14,0.0,0.0,1.0
E22012102_0002,16,0.0,0.0,3.0
E22012102_0002,17,6.246876561719141,1.0,1.0
E22012102_0003,0,10.411460936198567,1.0,5.0
E22012102_0003,1,18.740629685157423,2.0,2.0
E22012102_0004,0,10.411460936198567,2.0,1.0
E22012102_0004,1,2.0822921872397133,0.0,0.0
E22012102_0004,2,2.0822921872397133,0.0,0.0
E22012102_0004,3,6.246876561719141,0.0,1.0
E22012102_0004,4,10.411460936198567,2.0,1.0
E22012102_0004,5,8.329168748958853,1.0,1.0
E22012102_0004,6,4.164584374479427,0.0,0.0
E22012102_0004,7,4.164584374479427,1.0,0.0
E22012102_0004,8,2.0822921872397133,0.0,1.0
E22012102_0004,9,29.15209062135599,3.0,4.0
E22012102_0006,0,10.411460936198567,2.0,2.0
E22012102_0006,1,10.411460936198567,1.0,1.0
E22012102_0006,2,10.411460936198567,2.0,1.0
E22012102_0006,3,10.411460936198567,2.0,2.0
E22012102_0006,4,12.493753123438282,1.0,1.0
E22012102_0006,5,8.329168748958853,1.0,1.0
E22012102_0007,0,8.329168748958853,1.0,2.0
E22012102_0007,1,6.246876561719141,1.0,1.0
E22012102_0007,2,8.329168748958853,1.0,0.0
E22012102_0007,3,8.329168748958853,1.0,1.0
E22012102_0007,4,4.164584374479427,0.0,0.0
E22012102_0007,5,0.0,0.0,0.0
E22012102_0007,6,4.164584374479427,1.0,0.0
E22012102_0007,9,0.0,0.0,0.0
E22012102_0007,10,6.246876561719141,1.0,1.0
E22012102_0007,11,8.329168748958853,1.0,2.0
E22012102_0008,0,2.0822921872397133,0.0,0.0
E22012102_0008,1,12.493753123438282,2.0,1.0
E22012102_0008,2,4.164584374479427,1.0,1.0
E22012102_0008,3,2.0822921872397133,0.0,0.0
E22012102_0008,4,0.0,0.0,0.0
E22012102_0008,5,4.164584374479427,1.0,1.0
E22012102_0008,6,2.0822921872397133,0.0,0.0
E22012102_0008,7,4.164584374479427,1.0,0.0
E22012102_0008,8,12.493753123438282,1.0,2.0
